text,label
URGENT!!! seminar has been CANCELLED immediately. Forward this to all students NOW!!! This is 100% real information.,0
Urgent warning: class is dangerous. Forward this to protect everyone you know. This is 100% real information.,0
Important: The venue for scholarship application has been changed to Examination Hall. All other details remain the same. — Academic Section,1
🚨🚨 ALERT: viva examination is suspended until further notice. Tell everyone ASAP! 🚨🚨 Do not ignore this message.,0
BREAKING: convocation postponed due to administrative decision. Share with everyone immediately! Passed on from group admin.,0
BREAKING: sports day postponed due to water shortage. Share with everyone immediately! This is 100% real information.,0
WARNING: If you attend project submission tomorrow you might government order. Share to save people! This is 100% real information.,0
This is to inform all students that mid-semester examination will take place on 1st June 2026 as announced. Attendance is mandatory. — The Examination Controller,1
Notice: The workshop on machine learning has been rescheduled to 15th May 2026 at 11:00 AM. Please check the official portal for details. — The Registrar,1
"Update: fee payment originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
Official communication: alumni meet result will be declared on 25th May 2026. Check the official website for updates. — Principal's Office,1
Important: The venue for project viva has been changed to Computer Centre. All other details remain the same. — Student Affairs Office,1
This is to inform all students that fee payment will take place on 1st June 2026 as announced. Attendance is mandatory. — The Examination Controller,1
Hidden truth revealed: viva examination is not what they tell you. Spread awareness now! Received from department WhatsApp group.,0
The Academic Section hereby informs students that mid-semester examination is scheduled on Friday 11AM in Seminar Hall. Be present on time.,1
Students are informed that convocation ceremony will commence from Friday 11AM as per the academic calendar. — Academic Section,1
Shocking revelation: annual function is a complete fraud. Share this viral truth immediately! Please verify and share.,0
Message from reliable source: workshop cancelled without prior notice. Tell everyone. Received from department WhatsApp group.,0
Shocking revelation: workshop is a complete fraud. Share this viral truth immediately! Do not ignore this message.,0
Breaking news: Secret information about workshop - they don't want you to know this! Do not ignore this message.,0
"Last minute information: exam tomorrow is delayed indefinitely. Stay home, forward this message. Please verify and share.",0
"Dear Students, The practical examination scheduled for 25th May 2026 will be held as per the original timetable in Examination Hall. — Principal's Office",1
Urgent warning: exam is dangerous. Forward this to protect everyone you know. This is 100% real information.,0
Notice: The workshop on machine learning has been rescheduled to 1st June 2026 at 9:30 AM. Please check the official portal for details. — The Registrar,1
Confirmed by insiders: lab practical is delayed indefinitely. The real reason will shock you! Passed on from group admin.,0
"Dear Students, The industrial visit scheduled for Wednesday 2PM will be held as per the original timetable in Auditorium A. — The Registrar",1
Important: The venue for seminar on cybersecurity has been changed to Auditorium A. All other details remain the same. — Department of Information Technology,1
Academic Notice: end-semester examination will be conducted online via the college portal on Monday 10AM. — Academic Section,1
Students of third year are reminded that sports meet is compulsory. Contact the office for any clarifications. — The Registrar,1
VIRAL: college merged with another event - government trying to hide this. Share before its deleted! Passed on from group admin.,0
EXCLUSIVE LEAKED INFO: exam is completely suspended. Share before it gets deleted! Please verify and share.,0
🚨🚨 ALERT: university event is suspended until further notice. Tell everyone ASAP! 🚨🚨 Please verify and share.,0
Alert from higher authorities: fest rescheduled with immediate effect. Share urgently! Please verify and share.,0
"Dear Students, The sports meet scheduled for 20th May 2026 will be held as per the original timetable in Examination Hall. — Student Affairs Office",1
"Students are informed that practical examination will commence from 15th May 2026 as per the academic calendar. — Dr. Mehta, Dean Academic Affairs",1
"Update: seminar on cybersecurity originally scheduled for 15th May 2026 stands confirmed. No changes have been made. — Dr. Mehta, Dean Academic Affairs",1
